,price_a,price_b,spread,zscore,position,hedge_ratio,raw_position,tradable_position,return_a,return_b,gross_strategy_return,transaction_cost,strategy_return,equity
2024-02-14,378.8038330078125,51.0467529296875,0.20278582894096253,-1.6934147665615749,0,1.4580749876650383,0,0.0,0.0037703319257125223,0.009992217649790636,-0.0,0.0,-0.0,10000.0
2024-02-15,385.0661926269531,51.811641693115234,0.1974967497215374,-1.747526723705807,0,1.4580749876650383,0,0.0,0.01653193308371681,0.01498408262091222,-0.0,0.0,-0.0,10000.0
2024-02-16,385.03717041015625,51.738094329833984,0.1994926060861184,-1.6625343243264612,0,1.4580749876650383,0,0.0,-7.536942310848449e-05,-0.001419514241931874,0.0,0.0,0.0,10000.0
2024-02-20,384.0499267578125,51.29190826416016,0.20955417244438124,-1.4311285211394327,0,1.4580749876650383,0,0.0,-0.002564021679496764,-0.008623936993685022,0.0,0.0,0.0,10000.0
2024-02-21,382.6754455566406,51.48313522338867,0.20054293974055515,-1.5641098297329614,0,1.4580749876650383,0,0.0,-0.0035789128064035447,0.003728209101592883,-0.0,0.0,-0.0,10000.0
2024-02-22,390.3898010253906,52.194087982177734,0.20050401644485039,-1.5237945299964695,0,1.4580749876650383,0,0.0,0.020159003035924217,0.013809430130938827,0.0,0.0,0.0,10000.0
2024-02-23,394.05816650390625,52.694217681884766,0.1959518884939877,-1.5754823455791602,0,1.4580749876650383,0,0.0,0.00939667345017825,0.009582113971946526,-0.0,0.0,-0.0,10000.0
2024-02-26,394.8421936035156,53.00310897827149,0.1894173142094555,-1.6591815285436264,0,1.4580749876650383,0,0.0,0.0019896227670277433,0.005861958104236509,-0.0,0.0,-0.0,10000.0
2024-02-27,395.59722900390625,52.92466354370117,0.19348730658178148,-1.548280252563887,0,1.4580749876650383,0,0.0,0.001912245987440775,-0.0014800157213886722,0.0,0.0,0.0,10000.0
2024-02-28,397.46527099609375,53.125694274902344,0.19267036659608294,-1.5328163223036955,0,1.4580749876650383,0,0.0,0.004722080579004917,0.0037984319170054626,-0.0,0.0,-0.0,10000.0
2024-02-29,394.29046630859375,53.562068939208984,0.17272295329593934,-1.8651737627302276,0,1.4580749876650383,0,0.0,-0.007987627899020189,0.008214003981737994,-0.0,0.0,-0.0,10000.0
2024-03-01,397.4168090820313,54.33186721801758,0.15981430971559174,-2.0521931139122733,0,1.4580749876650383,0,0.0,0.007929034659921674,0.014372078862044946,-0.0,0.0,-0.0,10000.0
2024-03-04,399.1494445800781,54.87611770629883,0.14963149005587262,-2.183381899391872,0,1.4580749876650383,0,0.0,0.0043597438720544,0.010017150452373391,-0.0,0.0,-0.0,10000.0
2024-03-05,399.3526916503906,53.75819396972656,0.1801508616102625,-1.5852349388262919,0,1.4580749876650383,0,0.0,0.000509200433753243,-0.02037177160664827,0.0,0.0,0.0,10000.0
2024-03-06,402.1402893066406,54.184776306152344,0.17558244135446976,-1.6337312053310422,0,1.4580749876650383,0,0.0,0.006980290140852219,0.007935205871425044,-0.0,0.0,-0.0,10000.0
2024-03-07,399.5365905761719,54.59663772583008,0.15804578887674303,-1.9239281353426028,0,1.4580749876650383,0,0.0,-0.0064746030171659585,0.00760105416603829,-0.0,0.0,-0.0,10000.0
2024-03-08,398.791259765625,54.1357421875,0.16853962847675774,-1.6943537583543338,0,1.4580749876650383,0,0.0,-0.0018654882384415705,-0.008441830074675583,0.0,0.0,0.0,10000.0
2024-03-11,398.4815673828125,53.87586975097656,0.1747789249609264,-1.5533129082399126,0,1.4580749876650383,0,0.0,-0.0007765776586842188,-0.004800385586723244,0.0,0.0,0.0,10000.0
2024-03-12,399.7398376464844,54.228904724121094,0.16840838281984194,-1.6454127164426464,0,1.4580749876650383,0,0.0,0.003157662403147299,0.006552747543126847,-0.0,0.0,-0.0,10000.0
2024-03-13,403.3791809082031,54.194576263427734,0.1783947641235466,-1.4249200488737952,0,1.4580749876650383,0,0.0,0.009104279631336754,-0.0006330288407629947,0.0,0.0,0.0,10000.0
2024-03-14,400.6691284179687,53.630714416503906,0.18690358057885614,-1.2429473534322824,0,1.4580749876650383,0,0.0,-0.006718374716644493,-0.01040439626620604,0.0,0.0,0.0,10000.0
2024-03-15,406.0312805175781,53.59149169921875,0.20126456267523807,-0.9414274563981143,0,1.4580749876650383,0,0.0,0.013382992896861623,-0.0007313480290519481,0.0,0.0,0.0,10000.0
2024-03-18,410.74505615234375,53.8420524597168,0.20600590849637523,-0.8301071529710755,0,1.4580749876650383,0,0.0,0.011609390362133709,0.004675383210161588,0.0,0.0,0.0,10000.0
2024-03-19,415.22650146484375,54.52005386352539,0.19861130348394784,-0.9671721469511422,0,1.4580749876650383,0,0.0,0.010910527699298234,0.012592413788754753,-0.0,0.0,-0.0,10000.0
2024-03-20,417.2978515625,55.08014297485352,0.18868487430079206,-1.1561427472352936,0,1.4580749876650383,0,0.0,0.004988482407430439,0.010273084335722604,-0.0,0.0,-0.0,10000.0
2024-03-21,421.7502746582031,56.21014404296875,0.16968746473404117,-1.5332928379986204,0,1.4580749876650383,0,0.0,0.010669652573172428,0.020515579791271055,-0.0,0.0,-0.0,10000.0
2024-03-22,416.3590393066406,56.215057373046875,0.15669461055511213,-1.7697791526608004,0,1.4580749876650383,0,0.0,-0.012783003771441925,8.741002468104497e-05,-0.0,0.0,-0.0,10000.0
2024-03-25,417.6656188964844,56.116790771484375,0.16237881979175217,-1.6140843485810483,0,1.4580749876650383,0,0.0,0.003138107898460918,-0.0017480476967299818,0.0,0.0,0.0,10000.0
2024-03-26,417.3849487304687,55.684444427490234,0.1729836908431981,-1.3565290727892954,0,1.4580749876650383,0,0.0,-0.0006719972947671904,-0.007704402515723241,0.0,0.0,0.0,10000.0
2024-03-27,421.99224853515625,56.647403717041016,0.15896253608036215,-1.616760428951582,0,1.4580749876650383,0,0.0,0.01103849053182504,0.01729314711588259,-0.0,0.0,-0.0,10000.0
2024-03-28,424.3733215332031,56.67197036743164,0.16395693791797417,-1.4743035920419847,0,1.4580749876650383,0,0.0,0.005642456718843114,0.0004336765461192549,0.0,0.0,0.0,10000.0
2024-04-01,420.879150390625,56.03327560424805,0.17221498057966134,-1.2716334963516833,0,1.4580749876650383,0,0.0,-0.00823372008861012,-0.01127002924095688,0.0,0.0,0.0,10000.0
2024-04-02,419.3014221191406,55.546871185302734,0.1811715600196706,-1.0598130801989563,0,1.4580749876650383,0,0.0,-0.0037486491550366985,-0.008680635099412859,0.0,0.0,0.0,10000.0
