ticker_a,ticker_b,lookback,entry_z,exit_z,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,entries,exits,turnover,win_rate,average_trade_return,cointegration_p_value
ATO,MMM,90,1.5,0.5,0.7302452942119568,0.09495932676923902,0.245459833181851,0.38686299725009426,-0.39045941623414304,47,46,93.0,0.7021276595744681,0.015142158381175936,0.001902682622696682
ATO,MMM,60,1.5,0.5,0.6663093675221801,0.08815893154654475,0.2547190583086565,0.34610261254859825,-0.39766253413082897,54,54,108.0,0.6481481481481481,0.013809075897634323,0.001902682622696682
ATO,MMM,90,2.5,0.25,0.5104754492048513,0.07062324348219962,0.22518174847253802,0.3136277427511513,-0.39045941623414304,25,25,50.0,0.64,0.019859968422724427,0.001902682622696682
ATO,MMM,90,2.0,0.5,0.5260077498347286,0.0724371029131845,0.23331970695853851,0.3104628574133121,-0.3904594162341428,35,35,70.0,0.6857142857142857,0.015579513383489374,0.001902682622696682
ATO,MMM,40,1.5,0.25,0.5215164170283162,0.0719141953089637,0.25624673784444507,0.28064433488561835,-0.44226602564944184,68,68,136.0,0.6764705882352942,0.010981194724114312,0.001902682622696682
ATO,MMM,60,1.5,0.25,0.54141682312113,0.07422141074676669,0.26508542579478034,0.2799905371041645,-0.4361151544980595,54,53,107.0,0.5555555555555556,0.01181185715175037,0.001902682622696682
ATO,MMM,90,2.5,0.5,0.27871076764219804,0.04151818773746663,0.21752449068874585,0.19086672772342994,-0.39045941623414304,23,23,46.0,0.6086956521739131,0.01386496800091271,0.001902682622696682
ATO,MMM,60,2.0,0.5,0.25356888870695826,0.03810166325753084,0.23574553453008734,0.16162199353416834,-0.39045941623414304,40,40,80.0,0.65,0.008780060431378297,0.001902682622696682
ATO,MMM,40,2.5,0.25,0.2001017532795235,0.030641561571455256,0.21954353538077492,0.13956940940351864,-0.4015425181686618,26,26,52.0,0.7307692307692307,0.012241011605165626,0.001902682622696682
ATO,MMM,40,2.5,0.5,0.18165453445607782,0.028003262116351957,0.20863332058104878,0.1342223861383321,-0.4167592384177542,22,22,44.0,0.7272727272727273,0.013002269389790962,0.001902682622696682
ATO,MMM,60,2.5,0.25,0.18510953556025544,0.028499995744662332,0.21353868208040733,0.1334652600971413,-0.38391508818868125,26,26,52.0,0.6153846153846154,0.013562733743974516,0.001902682622696682
ATO,MMM,40,1.5,0.5,0.20193730997324866,0.030902225550374585,0.24567004668404144,0.12578751853341824,-0.4320425192719676,71,71,142.0,0.6901408450704225,0.007189092710492281,0.001902682622696682
ATO,MMM,60,2.0,0.25,0.11378681374913624,0.017991159867273065,0.24516410594461924,0.07338415139505428,-0.43611515449805915,40,39,79.0,0.55,0.006246428078199556,0.001902682622696682
ATO,MMM,40,1.5,0.0,0.0715797814869541,0.011504787592381938,0.3159690165198101,0.036411125746124005,-0.4412800861049915,70,69,139.0,0.5571428571428572,0.005337259441718122,0.001902682622696682
